BHK,Rent,Living Area,Area Type,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Postal Code
3,30000,1484,1,1,1,3,1,600001
1,12500,630,1,1,0,1,0,600001
2,24000,1150,1,1,1,2,1,600001
2,10000,800,1,2,2,2,0,600001
2,12000,600,1,1,0,2,0,600001
3,45000,2200,0,2,1,3,1,600001
2,10500,950,0,1,1,2,0,600001
2,6250,700,0,2,1,2,0,600001
1,6000,450,0,1,1,1,0,600001
1,7500,150,1,2,0,1,0,600001
1,6300,360,0,2,1,1,0,600001
1,7000,750,0,1,1,1,0,600001
2,14000,1065,0,1,2,2,0,600001
2,10000,650,0,2,1,2,0,600001
2,30000,1140,1,1,1,2,1,600001
3,16000,1525,1,1,2,3,0,600001
3,22000,1450,1,0,1,3,0,600001
2,14000,1200,1,1,0,2,0,600001
2,18000,1100,0,1,1,2,0,600001
2,10500,700,0,1,2,2,0,600001
1,6000,600,1,2,2,1,0,600001
3,20000,1200,1,2,1,2,0,600001
3,90000,2100,1,2,0,3,1,600001
2,13500,950,0,1,1,2,0,600001
1,7000,800,1,1,1,1,0,600001
2,12500,900,1,2,0,2,0,600001
2,15000,805,0,1,1,2,0,600001
2,14000,800,1,2,0,2,0,600001
2,28000,2300,1,0,0,2,0,600001
2,9500,1200,0,1,1,2,0,600001
3,16000,1200,1,1,1,2,0,600001
4,120000,4000,0,1,0,4,1,600001
3,20000,1500,1,2,1,2,0,600001
1,21000,500,1,0,1,1,1,600001
2,22000,1050,0,1,1,2,0,600001
4,120000,2550,1,1,0,4,1,600001
2,15000,650,1,2,0,2,0,600001
1,5000,800,1,2,1,1,0,600001
2,15000,1000,0,2,1,2,0,600001
2,19000,900,0,1,1,2,0,600001
3,37500,1475,0,1,1,3,0,600001
1,8000,360,0,1,1,1,0,600001
3,45000,1600,1,2,1,3,1,600001
1,5000,550,0,2,1,1,0,600001
3,30000,1800,0,2,0,2,0,600001
2,17000,1000,0,2,1,2,0,600001
2,15000,700,0,0,1,2,0,600001
1,3500,500,0,1,1,1,0,600001
3,25000,1132,0,1,1,2,1,600001
3,17000,1400,1,1,1,3,0,600001
5,50000,3300,0,1,1,5,0,600001
3,22000,1400,1,1,1,3,0,600001
2,12000,800,0,1,1,2,0,600001
3,10000,80,1,1,1,2,0,600001
3,10000,1000,1,1,1,3,0,600001
2,26000,1020,0,1,1,2,1,600001
2,9000,500,1,0,1,2,0,600001
2,12000,900,0,0,1,2,0,600001
2,8500,600,1,2,1,1,0,600001
2,7000,1100,0,2,1,2,0,600001
2,12000,1200,1,2,2,3,0,600001
2,12000,650,1,2,1,2,0,600001
2,26000,900,0,1,1,2,0,600001
3,13000,100,1,2,1,2,0,600001
2,30000,1100,1,2,1,2,0,600001
2,30000,585,0,2,1,2,0,600001
2,12000,740,0,2,1,2,0,600001
1,10000,550,0,2,1,1,0,600001
2,13000,786,0,0,1,2,0,600001
2,13000,1100,1,2,2,2,0,600001
3,40000,1500,0,1,0,3,1,600001
3,25000,1440,1,1,1,3,0,600001
1,8000,700,0,1,1,1,0,600001
1,6000,450,0,2,1,1,0,600001
3,17000,1200,0,1,1,2,0,600001
3,17000,1785,0,1,2,3,0,600001
2,15000,1050,0,1,1,2,0,600001
2,8500,700,0,1,1,1,0,600001
2,8500,450,1,2,1,1,0,600001
2,11000,803,0,1,1,2,0,600001
3,60000,1800,0,1,0,3,1,600001
2,18000,985,1,2,0,2,0,600001
4,70000,2880,0,1,0,3,1,600001
2,10000,850,0,2,0,2,0,600001
3,20000,1100,1,2,1,2,0,600001
2,16000,1100,0,1,1,2,0,600001
2,10000,1500,0,0,1,2,0,600001
3,100000,1975,0,1,2,3,1,600001
1,7000,400,0,2,1,1,0,600001
2,17000,914,0,1,1,2,0,600001
2,17000,1000,0,1,1,2,0,600001
3,39000,1170,0,1,1,2,0,600001
1,6500,350,0,2,1,1,0,600001
3,15000,1120,1,2,0,2,0,600001
2,17000,1100,0,2,1,2,0,600001
1,6800,500,0,2,1,1,0,600001
3,110000,1435,0,0,1,3,0,600001
1,8500,200,1,1,1,1,0,600001
3,65000,1444,0,1,0,3,1,600001
1,7500,350,0,1,1,1,0,600001
2,10000,800,0,1,1,2,0,600001
3,34000,1503,1,1,2,2,0,600001
3,17000,1200,0,2,1,3,0,600001
3,23000,900,1,2,0,2,0,600001
1,17000,625,0,1,1,1,0,600001
2,8500,860,0,1,1,2,0,600001
2,10000,960,0,2,1,2,0,600001
2,8000,550,0,2,0,1,0,600001
3,30000,1000,0,1,1,3,0,600001
1,15000,520,0,1,1,1,0,600001
3,25000,1500,0,2,1,2,1,600001
2,16500,966,0,1,1,2,0,600001
3,40000,1400,0,1,1,3,0,600001
3,15000,1300,0,1,1,2,0,600001
3,12000,1062,0,1,1,2,0,600001
3,35000,1850,1,1,0,3,0,600001
2,8000,600,1,2,1,2,0,600001
2,11000,1000,0,1,1,2,0,600001
3,20000,1065,0,1,1,3,0,600001
3,17000,950,1,2,0,3,0,600001
2,9000,740,0,2,2,2,0,600001
2,16500,700,0,1,1,2,0,600001
2,12000,880,1,2,2,2,0,600001
2,12500,890,0,2,0,2,0,600001
2,25000,1100,0,2,1,2,0,600001
2,15000,700,0,0,1,2,0,600001
3,14000,1155,0,2,1,2,0,600001
3,72000,1500,1,1,0,3,1,600001
1,10000,550,0,2,1,1,0,600001
2,17000,1000,0,1,1,2,0,600001
2,12000,550,0,2,1,2,0,600001
3,72000,2900,1,1,0,3,1,600001
3,26000,2100,0,1,1,2,1,600001
2,10500,1000,0,2,1,2,0,600001
2,15000,800,0,2,1,1,0,600001
2,8500,900,1,2,0,1,0,600001
2,10000,800,1,1,1,2,0,600001
2,10000,1015,0,1,1,3,0,600001
3,25000,1700,0,1,1,3,0,600001
1,10000,850,0,2,1,1,0,600001
2,13000,1260,0,1,1,3,0,600001
2,16000,800,0,1,1,2,0,600001
1,5000,550,1,2,1,1,0,600001
2,9500,800,1,1,1,2,0,600001
3,18000,1200,1,1,0,2,0,600001
3,24000,1570,0,1,1,3,0,600001
1,6166,570,0,1,1,1,0,600001
2,20000,900,0,1,1,2,0,600001
2,13000,700,0,2,1,2,0,600001
1,8000,500,0,2,1,1,0,600001
2,18000,1000,0,2,1,2,0,600001
2,20000,700,1,2,1,2,0,600001
2,14000,690,0,2,1,1,0,600001
2,15000,100,1,1,2,2,0,600001
3,25000,1200,1,1,1,3,1,600001
2,26000,1200,1,1,0,2,1,600001
2,9000,800,0,2,1,2,0,600001
3,15000,1157,0,2,1,3,0,600001
2,15000,780,0,1,1,2,0,600001
3,130000,2792,0,0,1,5,0,600001
1,7500,500,0,2,1,1,0,600001
2,9500,750,0,2,1,2,0,600001
6,60000,1800,0,0,1,6,0,600001
1,7000,500,0,1,1,1,0,600001
2,23000,1153,0,1,2,2,0,600001
1,18000,500,0,0,1,1,0,600001
3,18000,1000,1,2,1,2,0,600001
1,6000,510,0,2,1,1,0,600001
2,13000,730,1,1,2,2,0,600001
2,15000,950,0,2,1,2,0,600001
2,10000,730,0,1,1,2,0,600001
3,22000,1400,0,1,1,2,0,600001
2,10000,900,0,1,1,2,0,600001
1,6500,506,0,2,1,1,0,600001
2,7000,749,0,2,1,2,0,600001
1,18000,520,0,1,1,1,0,600001
2,7000,850,0,2,1,2,0,600001
2,22000,1000,0,1,2,2,0,600001
1,7000,600,0,2,0,1,0,600001
1,15000,1900,1,1,1,1,0,600001
2,8000,600,1,1,1,1,0,600001
1,7000,500,0,2,1,1,0,600001
1,9000,550,0,2,1,1,0,600001
2,9800,1200,0,2,1,2,0,600001
3,14500,1107,1,1,1,2,0,600001
1,15000,550,1,1,1,1,1,600001
2,22000,1150,1,1,1,2,1,600001
2,9000,600,0,2,1,2,0,600001
3,18000,1235,0,1,1,2,0,600001
1,8500,600,0,2,1,2,0,600001
1,6500,400,0,1,1,2,0,600001
3,40000,1400,1,1,1,3,1,600001
3,17000,800,1,2,1,2,0,600001
2,12000,700,0,2,1,2,0,600001
2,30000,900,1,1,1,2,0,600001
1,4000,400,0,2,1,1,0,600001
2,14000,850,0,0,1,2,0,600001
3,25000,1415,0,0,1,2,0,600001
1,8000,281,1,2,1,1,0,600001
1,12500,600,0,0,1,1,0,600001
5,100000,6000,0,1,1,4,1,600001
2,14000,1050,1,2,0,2,0,600001
1,7500,390,1,2,1,1,0,600001
3,17500,950,1,1,1,2,0,600001
3,27000,1500,1,1,2,3,0,600001
2,16500,200,1,2,1,2,0,600001
2,12000,926,0,1,1,2,0,600001
3,45000,1700,1,1,0,3,0,600001
2,15000,1068,1,1,2,2,0,600001
3,14000,1800,1,1,2,3,0,600001
2,17000,590,1,1,1,2,0,600001
3,34999,1400,1,1,1,3,1,600001
1,7000,550,1,1,1,1,0,600001
1,10500,520,0,1,1,1,0,600001
2,15000,900,0,1,1,2,0,600001
2,10000,700,0,1,1,2,0,600001
1,7000,400,0,1,1,1,0,600001
4,200000,2280,1,1,1,4,1,600001
2,12000,826,0,1,1,2,0,600001
2,10000,1050,0,1,1,2,0,600001
2,15000,700,0,1,1,2,0,600001
2,19000,800,1,1,1,2,1,600001
2,25000,850,0,0,1,2,0,600001
1,10000,502,0,2,1,1,0,600001
2,13000,925,1,2,0,2,0,600001
2,12500,500,0,2,1,1,0,600001
2,10000,950,0,2,1,2,0,600001
2,16000,930,0,1,1,2,0,600001
2,11000,950,1,1,2,2,0,600001
2,13000,800,1,1,1,2,0,600001
2,15000,950,0,1,2,1,0,600001
3,15000,1100,1,2,2,2,0,600001
2,20000,750,0,2,1,3,0,600001
2,12000,1000,0,1,1,2,0,600001
2,600000,950,1,2,0,2,0,600001
2,11000,800,0,1,2,2,0,600001
1,10000,500,1,2,0,1,1,600001
3,30000,1500,1,1,1,3,1,600001
1,8000,550,0,0,1,1,0,600001
1,7000,400,0,1,1,1,0,600001
1,10000,550,1,2,0,1,0,600001
2,9300,730,0,2,1,1,0,600001
2,10500,1000,1,1,2,2,0,600001
2,16000,975,1,1,1,2,1,600001
2,20000,1800,0,1,1,2,0,600001
2,9000,745,0,1,1,2,0,600001
2,18000,900,1,1,2,2,1,600001
2,10000,600,0,2,2,2,0,600001
2,16000,600,0,2,1,2,0,600001
1,13500,450,1,2,0,1,0,600001
2,16000,1030,0,1,1,2,0,600001
2,8500,833,0,2,1,2,0,600001
2,15000,1000,0,1,1,2,0,600001
2,8200,840,1,2,1,2,0,600001
2,20000,750,1,0,2,2,0,600001
2,9000,950,0,1,1,2,0,600001
1,13500,550,0,1,1,1,0,600001
3,26000,1125,0,1,1,2,0,600001
2,11000,700,1,2,1,2,0,600001
2,18000,1100,0,1,1,2,0,600001
2,10000,700,0,2,1,2,0,600001
3,40000,1250,1,1,0,3,1,600001
2,24000,1100,0,2,1,2,0,600001
1,18000,475,1,1,1,1,1,600001
2,11000,530,0,1,1,1,0,600001
2,23000,1050,1,1,2,2,1,600001
2,11000,830,0,1,2,2,0,600001
2,8000,809,0,2,1,2,0,600001
2,15000,900,0,1,1,2,0,600001
1,9500,700,0,1,1,1,0,600001
2,13500,1150,0,1,0,2,0,600001
1,11000,750,0,1,1,1,0,600001
2,13000,920,0,1,1,2,0,600001
2,25000,1050,1,1,2,2,1,600001
2,12000,1800,0,2,1,2,0,600001
2,25000,1000,1,1,0,2,1,600001
3,8500,1062,1,1,1,2,0,600001
2,8500,800,0,2,1,2,0,600001
1,5000,450,0,2,1,1,0,600001
2,8500,900,0,2,1,1,0,600001
4,100000,2240,1,0,1,4,1,600001
1,7500,500,0,2,1,1,0,600001
1,7000,750,0,2,1,1,1,600001
3,26000,1400,0,1,1,3,0,600001
2,12000,1200,1,1,0,2,0,600001
2,18000,1424,0,1,1,2,0,600001
1,13000,450,0,2,0,1,0,600001
3,160000,2700,0,0,0,2,1,600001
2,8000,805,0,2,1,2,0,600001
1,6000,434,0,2,1,1,0,600001
2,12500,1000,0,1,1,2,0,600001
1,6500,595,0,1,1,1,0,600001
2,10000,685,0,2,1,2,0,600001
2,12500,1075,0,1,1,2,0,600001
3,22000,1100,1,1,0,3,1,600001
2,17000,950,1,2,2,2,0,600001
3,20000,1500,0,2,0,3,0,600001
3,22000,1100,0,1,1,2,0,600001
2,11500,1100,1,1,0,2,0,600001
3,23000,1000,1,2,0,3,0,600001
2,19000,800,0,1,1,2,0,600001
3,45000,1500,0,1,1,2,0,600001
3,17000,1250,0,1,1,2,0,600001
2,9500,650,1,2,1,2,0,600001
3,45000,1650,0,2,1,3,1,600001
4,60000,2317,0,2,1,4,1,600001
2,12000,950,0,1,2,2,0,600001
3,40000,1700,0,0,1,3,0,600001
3,16000,1300,0,0,1,2,0,600001
2,9000,805,0,1,1,2,0,600001
2,35000,1109,0,1,1,2,0,600001
1,4000,300,0,2,0,1,0,600001
2,11000,700,0,2,1,1,0,600001
2,9500,950,0,1,1,2,0,600001
3,25000,1290,0,2,1,3,0,600001
2,10000,950,0,2,1,2,0,600001
1,12000,400,0,0,1,1,0,600001
2,19397,2000,0,0,1,2,0,600001
2,12000,939,0,1,1,2,0,600001
3,10000,1200,1,2,1,3,0,600001
2,20000,1800,0,1,1,2,0,600001
3,15000,1200,1,2,1,2,1,600001
2,28000,1200,0,1,2,2,0,600001
3,10000,1750,0,2,1,3,0,600001
1,3500,300,0,2,1,1,0,600001
1,8000,650,1,2,0,1,0,600001
2,13500,950,0,1,1,2,0,600001
3,36000,1610,0,1,2,3,1,600001
2,15000,900,0,2,1,2,0,600001
1,5000,550,1,2,1,1,0,600001
2,10000,700,0,2,1,2,0,600001
2,10000,800,0,2,1,2,0,600001
2,8500,580,0,1,1,2,0,600001
2,11000,950,0,1,1,2,0,600001
1,8000,700,1,2,1,1,0,600001
2,12000,600,0,1,1,1,0,600001
1,5000,200,0,1,1,1,0,600001
1,7000,600,0,1,1,1,0,600001
2,15000,550,0,2,1,2,0,600001
1,10000,600,0,2,1,1,0,600001
3,37500,1680,0,1,2,3,1,600001
2,7000,1100,1,2,1,2,0,600001
1,6500,600,0,2,1,1,0,600001
2,16000,820,1,1,2,2,0,600001
3,34000,1125,1,1,2,3,1,600001
2,11500,973,1,1,2,2,0,600001
2,15000,780,0,0,1,1,0,600001
1,8000,400,0,2,1,1,0,600001
4,220000,4000,0,1,1,4,1,600001
2,22000,1000,1,1,1,2,1,600001
3,85000,3500,1,1,1,3,1,600001
1,6000,350,0,1,1,1,0,600001
2,14000,800,1,1,0,2,0,600001
2,11500,700,0,2,1,2,0,600001
1,6000,550,0,2,1,1,0,600001
3,24000,2100,0,1,1,4,0,600001
3,32000,1700,0,1,1,3,0,600001
3,16000,1420,1,1,1,2,0,600001
2,13000,950,1,1,1,2,0,600001
2,14000,780,0,1,1,2,0,600001
1,7500,800,1,2,0,1,0,600001
2,10000,500,0,1,1,1,0,600001
2,18500,1000,0,1,1,2,0,600001
2,12000,750,0,2,1,2,0,600001
2,17000,1200,1,2,1,2,0,600001
3,35000,1152,1,1,2,3,1,600001
2,9000,843,0,1,1,2,0,600001
2,13000,900,0,2,1,2,0,600001
2,27999,1250,1,1,1,2,1,600001
2,11000,650,0,2,1,2,0,600001
4,140000,2600,1,1,1,4,1,600001
1,12000,700,0,2,1,1,0,600001
2,13000,720,1,2,2,2,0,600001
4,250000,3500,1,1,1,4,1,600001
4,80000,3000,1,2,0,4,1,600001
2,22999,1144,1,1,1,2,1,600001
3,36000,1750,1,2,0,3,1,600001
3,70000,1450,0,2,1,2,0,600001
2,12500,590,0,2,1,1,0,600001
2,18000,900,0,1,1,2,0,600001
2,10000,800,0,1,1,1,0,600001
2,18000,1000,0,1,1,2,0,600001
3,37000,1650,0,1,2,3,1,600001
2,18000,700,1,1,1,2,0,600001
3,25000,1280,0,1,1,2,0,600001
2,10000,700,0,2,1,2,0,600001
2,15000,980,0,2,1,2,0,600001
2,15000,900,1,1,1,2,0,600001
1,9000,450,0,2,2,1,0,600001
2,14000,1200,0,2,1,2,0,600001
2,8500,650,0,1,1,2,0,600001
3,35000,1903,0,1,1,3,0,600001
2,10000,650,0,1,1,1,0,600001
1,5000,450,1,2,1,1,0,600001
2,23000,900,1,2,0,2,0,600001
2,15000,550,0,2,2,1,0,600001
2,18500,750,0,1,1,2,0,600001
2,28000,1000,0,1,1,2,0,600001
3,32000,1050,1,1,2,3,1,600001
1,14000,650,1,0,2,2,0,600001
1,7000,400,0,1,1,1,0,600001
3,33000,1075,1,1,2,3,1,600001
3,100000,2000,1,1,0,3,1,600001
2,18000,720,0,1,1,2,0,600001
3,16000,1000,1,2,0,2,0,600001
1,8500,500,0,2,1,1,0,600001
2,10000,900,0,0,1,2,0,600001
2,13500,900,0,1,1,2,0,600001
2,19000,900,0,1,1,2,0,600001
1,11500,1000,0,2,1,2,0,600001
3,22000,1300,0,1,2,3,0,600001
3,12000,1383,0,1,0,3,0,600001
2,10000,800,1,1,0,2,0,600001
2,15000,1500,1,2,0,2,0,600001
3,35000,1350,1,1,0,2,1,600001
3,70000,2000,1,1,0,3,1,600001
3,32000,1200,1,2,0,2,1,600001
3,35000,1912,1,2,0,3,1,600001
1,10000,500,1,2,0,1,0,600001
2,11000,950,0,2,0,2,0,600001
2,12000,1000,1,2,0,2,0,600001
3,40000,1600,1,2,0,3,0,600001
2,8000,900,0,2,1,2,0,600001
3,20000,1265,0,1,1,2,0,600001
3,12000,1060,0,1,1,2,0,600001
2,15000,1050,0,1,1,2,0,600001
3,27000,1500,1,2,0,3,1,600001
2,13000,890,1,2,0,2,0,600001
2,9000,700,1,2,1,3,0,600001
3,25000,1146,1,1,1,2,0,600001
1,12000,700,0,1,1,1,0,600001
2,18000,800,1,1,0,2,1,600001
2,9500,640,1,2,1,2,0,600001
2,14000,909,0,1,1,2,0,600001
4,40000,2400,1,2,0,3,1,600001
4,70000,3800,1,1,1,4,1,600001
2,15000,400,0,2,1,2,0,600001
2,8500,886,0,2,2,2,0,600001
3,27500,1570,0,1,1,3,0,600001
2,15000,900,0,2,1,2,0,600001
1,5000,400,0,2,1,1,0,600001
2,26000,1600,0,1,1,2,0,600001
2,14000,1000,0,2,1,2,0,600001
2,20000,850,0,1,1,2,0,600001
2,12000,750,0,2,1,2,0,600001
2,17000,750,0,2,1,2,0,600001
3,75000,2000,1,1,1,3,0,600001
3,19500,1270,0,1,0,2,0,600001
2,10000,2000,1,1,1,2,0,600001
2,32000,1250,0,0,1,2,0,600001
2,15000,1000,0,2,2,2,0,600001
3,28000,1050,1,1,1,3,1,600001
2,10677,800,0,1,1,2,0,600001
3,50000,1625,0,0,1,3,1,600001
3,32500,1535,0,2,1,3,1,600001
2,23000,850,1,0,1,2,0,600001
4,75000,3800,1,1,1,4,1,500001
4,250000,4500,1,1,2,4,1,500001
2,10000,1100,0,2,1,2,0,500001
3,60000,3200,1,1,1,3,1,500001
2,12000,647,0,2,1,1,0,500001
3,48000,1798,0,1,1,3,1,500001
3,58000,1700,1,0,1,3,1,500001
2,14000,930,0,1,1,2,0,500001
1,7000,150,0,2,1,1,0,500001
2,13000,1200,0,1,1,2,0,500001
2,11000,1250,0,2,1,2,0,500001
2,9500,900,0,1,1,2,0,500001
1,7500,500,0,1,1,1,1,500001
2,14000,900,1,1,0,2,0,500001
2,16000,1100,0,0,2,2,1,500001
3,18000,1500,0,1,1,3,1,500001
1,8200,500,0,2,1,1,0,500001
3,12000,1300,1,0,1,3,0,500001
1,10000,300,0,0,1,1,0,500001
2,13000,800,0,1,1,2,0,500001
3,22000,1400,1,1,1,2,0,500001
1,10500,500,0,0,1,1,0,500001
2,11000,750,0,2,1,2,0,500001
3,20000,1200,0,1,1,3,0,500001
3,14000,1350,1,1,1,2,0,500001
2,12500,1400,0,2,1,2,0,500001
1,10500,450,0,2,1,1,0,500001
3,30000,2061,0,0,1,3,0,500001
2,11000,100,0,0,2,2,0,500001
2,9000,1100,0,1,1,2,0,500001
3,35000,1650,1,1,2,3,0,500001
3,23382,1500,0,1,1,3,0,500001
2,9500,1140,0,1,1,2,0,500001
2,9000,990,0,2,0,2,0,500001
3,60000,1700,0,1,1,3,0,500001
2,11000,1200,0,2,1,2,0,500001
2,11000,850,0,2,1,2,0,500001
2,11000,900,0,2,1,2,0,500001
2,8000,800,0,1,1,2,0,500001
2,9000,1000,0,2,0,2,0,500001
2,8000,1020,0,1,1,2,0,500001
1,5500,300,0,2,1,1,0,500001
2,12000,1800,0,1,1,2,0,500001
3,25000,919,1,1,1,2,0,500001
3,23000,25,1,1,1,3,0,500001
2,12000,1050,0,1,1,2,0,500001
2,6500,200,1,2,0,2,0,500001
1,9000,450,0,2,1,1,0,500001
4,25000,1000,0,1,1,3,0,500001
3,12500,1250,1,1,0,2,0,500001
3,45000,1900,1,2,0,3,1,500001
2,27000,1500,0,1,1,2,0,500001
3,75000,2395,1,1,2,3,1,500001
2,9000,1800,0,0,1,2,0,500001
2,12000,700,1,2,1,2,0,500001
3,24000,1700,0,2,2,2,1,500001
2,15000,1200,0,2,0,2,0,500001
3,24000,1600,1,1,1,3,0,500001
2,12000,745,0,2,1,2,0,500001
3,27000,2210,0,1,2,3,0,500001
3,30000,1450,1,1,1,3,0,500001
3,20000,1400,0,1,2,3,0,500001
3,22000,2000,1,0,0,3,0,500001
4,25000,1815,0,1,1,3,0,500001
2,23000,1000,0,1,1,1,0,500001
2,12000,1000,0,2,1,2,0,500001
2,18000,1200,0,2,1,3,0,500001
3,55000,2430,0,1,0,3,1,500001
1,5000,140,0,2,1,1,0,500001
2,13000,1200,0,1,1,2,0,500001
2,9000,1100,0,2,1,3,0,500001
2,7000,800,1,2,0,2,0,500001
3,28000,1500,0,1,1,3,0,500001
2,15000,1200,0,1,1,2,0,500001
3,14000,1350,0,1,1,3,0,500001
5,45000,2300,1,2,0,3,0,500001
1,12000,1300,0,0,1,2,0,500001
2,12500,1000,0,1,1,2,0,500001
2,13000,1210,0,2,1,2,0,500001
2,9500,1050,0,2,1,2,0,500001
3,35000,1600,1,1,2,3,1,500001
1,4000,300,0,2,1,1,0,500001
1,8000,300,0,1,1,1,0,500001
2,12500,1010,1,2,0,2,0,500001
3,65000,1850,1,0,0,3,0,500001
2,13000,1300,1,1,0,2,0,500001
2,12500,1100,1,2,0,2,0,500001
3,45000,2200,1,1,1,3,1,500001
1,6000,500,2,2,1,1,0,500001
3,50000,2290,0,1,0,3,1,500001
3,40000,1900,1,1,1,3,1,500001
3,30000,1600,1,1,1,3,1,500001
2,7000,800,0,2,1,1,0,500001
3,25000,1600,0,0,1,3,0,500001
1,9000,500,0,2,1,1,0,500001
3,16000,1500,1,0,2,3,0,500001
1,10500,650,0,1,1,1,0,500001
4,100000,3300,1,1,2,4,1,500001
2,9000,1200,0,2,1,2,0,500001
2,11000,800,0,1,1,2,0,500001
3,24000,1200,0,1,1,4,0,500001
2,12000,1000,0,2,1,1,0,500001
2,20000,1600,0,2,2,3,0,500001
2,24000,1200,1,0,1,2,0,500001
2,12000,1100,0,1,1,2,0,500001
3,12000,1250,1,1,2,3,0,500001
2,10000,1100,1,2,1,2,0,500001
2,45000,1600,0,0,1,2,0,500001
2,22000,1000,0,1,1,2,0,500001
1,6500,455,0,2,1,1,0,500001
3,40000,1473,0,0,1,2,0,500001
5,300000,4050,0,2,1,4,0,500001
1,4000,400,0,2,1,1,0,500001
2,12000,1300,0,1,1,2,0,500001
4,27000,2520,1,1,2,5,0,500001
1,10000,500,0,0,1,1,0,500001
2,10000,200,0,2,1,1,0,500001
2,10000,1200,0,2,1,2,0,500001
3,18000,1950,0,1,1,3,0,500001
1,14500,500,1,1,0,1,1,500001
1,9000,500,0,2,1,3,0,500001
2,14000,1150,0,0,1,2,0,500001
2,18000,242,0,2,1,2,0,500001
2,9500,720,1,1,1,2,0,500001
3,49000,1800,0,2,0,3,1,500001
1,9000,450,0,1,1,1,0,500001
2,130000,130,0,2,1,2,0,500001
2,8000,690,0,2,1,2,0,500001
2,13000,1000,0,0,1,2,0,500001
3,18000,1500,0,1,1,2,0,500001
3,18000,1150,0,1,1,3,0,500001
3,32000,1783,0,1,1,2,0,500001
2,15000,900,0,2,1,2,0,500001
3,35000,1725,0,0,1,3,0,500001
1,6000,680,1,2,1,1,0,500001
1,9000,550,0,1,1,1,0,500001
2,9500,1290,0,1,1,2,0,500001
2,12500,1450,0,1,1,2,0,500001
2,25000,1300,0,1,1,2,0,500001
2,15000,1450,0,1,1,2,0,500001
3,38000,1496,1,1,0,2,1,500001
3,20000,1850,0,1,2,2,0,500001
3,15000,1600,1,1,1,3,0,500001
3,130000,3500,1,1,2,3,1,500001
3,27000,1850,0,1,1,3,0,500001
2,16000,1210,0,2,1,2,0,500001
2,13000,1400,0,1,1,2,0,500001
2,10000,950,0,1,1,2,0,500001
2,10000,878,0,1,1,2,0,500001
2,17000,875,0,2,1,2,0,500001
2,12500,300,0,0,1,2,0,500001
3,25000,1800,0,0,1,3,0,500001
3,35000,1956,0,1,0,3,0,500001
2,12000,800,0,2,1,1,0,500001
2,12000,1175,0,2,1,2,0,500001
2,15000,1080,0,1,1,2,0,500001
3,45000,1955,0,2,0,3,1,500001
2,20000,950,0,2,1,2,0,500001
2,15000,800,0,2,1,2,0,500001
2,10000,1090,0,2,1,2,0,500001
3,15000,1450,1,1,2,3,0,500001
2,19800,1070,1,1,1,2,0,500001
2,8500,60,0,2,1,2,0,500001
4,130000,3133,1,0,2,5,1,500001
1,8500,900,1,2,2,1,0,500001
1,4500,60,0,1,1,1,0,500001
2,9000,600,0,2,1,2,0,500001
1,13000,750,1,1,2,1,0,500001
2,18000,900,0,2,1,2,0,500001
3,26000,1800,1,1,1,3,0,500001
1,17000,470,0,0,1,1,1,500001
2,9000,720,0,2,1,2,0,500001
1,8000,450,0,2,1,1,0,500001
2,10000,600,0,2,1,2,0,500001
2,12000,1100,0,2,1,2,0,500001
2,14000,1300,0,2,1,2,0,500001
2,25000,1500,0,1,1,2,0,500001
2,22000,1200,0,0,1,2,0,500001
4,45000,3000,0,1,1,4,0,500001
3,20000,2000,1,1,1,3,0,500001
2,16000,800,0,2,1,2,0,500001
3,35000,1000,1,1,1,3,0,500001
2,15000,1200,0,2,1,2,0,500001
1,5500,400,0,2,1,1,2,500001
3,35000,1250,1,2,0,2,0,500001
1,14000,700,1,1,1,1,0,500001
2,25000,1100,0,0,1,2,0,500001
4,36000,2050,0,1,1,2,0,500001
2,20000,1428,0,1,2,2,1,500001
3,30000,1700,1,0,2,3,1,500001
2,12000,1140,0,1,2,2,0,500001
2,16000,1000,0,1,1,2,1,500001
2,13000,1160,0,2,0,2,0,500001
3,22000,3000,1,0,1,2,0,500001
1,15000,450,0,2,2,1,1,500001
3,14000,1540,0,2,1,2,0,500001
2,8000,1000,0,1,1,2,0,500001
3,57000,1417,1,0,0,3,1,500001
3,1200,2100,1,0,1,3,0,500001
2,8000,550,1,2,0,1,0,500001
3,15000,1600,0,1,1,3,0,500001
2,17000,1200,0,0,1,2,0,500001
2,12000,500,0,0,1,2,0,500001
3,25000,1300,1,1,1,2,0,500001
2,13000,600,0,2,1,1,0,500001
3,35000,1565,1,0,1,3,0,500001
1,6500,350,0,2,1,1,0,500001
2,11000,1100,0,2,1,2,0,500001
2,25000,1200,0,1,1,2,0,500001
3,35000,2000,0,0,2,3,0,500001
3,27000,2200,0,1,1,3,0,500001
3,18000,1400,0,2,1,3,0,500001
3,20000,1950,0,1,1,3,0,500001
2,8500,130,1,2,1,2,0,500001
2,14000,1300,0,1,1,2,0,500001
3,35000,1675,0,2,1,3,0,500001
2,16000,1135,0,1,1,2,0,500001
3,20000,1800,0,2,1,2,0,500001
3,18000,1400,0,0,1,3,0,500001
4,140000,3698,1,1,2,5,1,500001
2,10000,950,0,2,1,2,0,500001
2,12000,650,0,2,1,2,0,500001
1,5300,100,1,1,1,1,0,500001
2,11000,950,1,2,0,2,0,500001
